JayID,Sex,AgeKnown,NatalNest,FldgDate,LastObsDate,USFWBand,Difference,ClutchNum
H-RCO,M,Y,EBAY064,6/7/2006,4/12/2016,1603-17422,3597,3
H-RCO,M,Y,EBAY064,6/7/2006,4/12/2016,1603-17422,3597,3
H-RCO,M,Y,EBAY064,6/7/2006,4/12/2016,1603-17422,3597,3
H-RCO,M,Y,EBAY064,6/7/2006,4/12/2016,1603-17422,3597,3
H-RCO,M,Y,EBAY064,6/7/2006,4/12/2016,1603-17422,3597,3
-OCG,F,Y,WAHO062,6/9/2006,7/19/2007,1603-17423,405,2
-OCG,F,Y,WAHO062,6/9/2006,7/19/2007,1603-17423,405,2
-LCG,M,Y,WAHO062,6/9/2006,6/11/2009,1603-17424,1098,2
-LCG,M,Y,WAHO062,6/9/2006,6/11/2009,1603-17424,1098,2
CWn-,M,Y,SLAK071,4/23/2007,4/23/2007,1603-17459,0,1
CRW-,M,Y,SLAK071,4/23/2007,8/17/2011,1603-17460,1577,1
CRW-,M,Y,SLAK071,4/23/2007,8/17/2011,1603-17460,1577,1
CGW-,M,Y,SLAK071,4/23/2007,7/19/2007,1603-17461,87,1
CGW-,M,Y,SLAK071,4/23/2007,7/19/2007,1603-17461,87,1
CHW-,F,Y,SLAK071,4/23/2007,7/11/2008,1603-17462,445,1
CHW-,F,Y,SLAK071,4/23/2007,7/11/2008,1603-17462,445,1
CBn-,M,Y,SFRR071,4/25/2007,5/16/2007,1603-17463,21,1
CPW-,M,Y,SFRR071,4/25/2007,7/14/2010,1603-17464,1176,1
CPW-,M,Y,SFRR071,4/25/2007,7/14/2010,1603-17464,1176,1
COn-,M,Y,SFRR071,4/25/2007,5/7/2007,1603-17465,12,1
CWn-,F,Y,SHED071,4/28/2007,5/7/2007,1603-17468,9,1
CRn-,M,Y,SHED071,4/28/2007,4/28/2007,1603-17469,0,1
CGn-,M,Y,SHED071,4/28/2007,4/28/2007,1603-17470,0,1
CHR-,M,Y,CRSM071,5/2/2007,11/12/2008,1603-17471,560,1
CHR-,M,Y,CRSM071,5/2/2007,11/12/2008,1603-17471,560,1
CBR-,M,Y,CRSM071,5/2/2007,12/16/2015,1603-17472,3150,1
CBR-,M,Y,CRSM071,5/2/2007,12/16/2015,1603-17472,3150,1
CPn-,M,Y,CRSM071,5/2/2007,5/17/2007,1603-17473,15,1
COn-,F,Y,SFLS071,5/4/2007,5/4/2007,1603-17474,0,1
CLR-,M,Y,SFLS071,5/4/2007,6/20/2007,1603-17475,47,1
CLR-,M,Y,SFLS071,5/4/2007,6/20/2007,1603-17475,47,1
CFn-,M,Y,SFLS071,5/4/2007,5/4/2007,1603-17476,0,1
CAn-,M,Y,SFLS071,5/4/2007,5/9/2007,1603-17477,5,1
CWn-,M,Y,SCOP071,5/5/2007,6/21/2007,1603-17479,47,1
CRn-,F,Y,SCOP071,5/5/2007,5/16/2007,1603-17480,11,1
CGn-,M,Y,SCOP071,5/5/2007,5/16/2007,1603-17481,11,1
CHn-,F,Y,SFLC071,5/4/2007,5/4/2007,1603-17482,0,1
CBn-,F,Y,SFLC071,5/4/2007,5/9/2007,1603-17483,5,1
CPn-,M,Y,SFLC071,5/4/2007,5/16/2007,1603-17484,12,1
COn-,M,Y,VALL071,5/5/2007,6/18/2007,1603-17485,44,1
CLn-,M,Y,VALL071,5/5/2007,6/22/2007,1603-17486,48,1
CFn-,F,Y,VALL071,5/5/2007,5/5/2007,1603-17487,0,1
CAn-,F,Y,VALL071,5/5/2007,5/5/2007,1603-17488,0,1
CWn-,M,Y,DICE072,5/5/2007,5/5/2007,1603-17489,0,1
CRn-,F,Y,DICE072,5/5/2007,5/5/2007,1603-17490,0,1
CBn-,F,Y,SFLA071,5/4/2007,6/5/2007,1603-17493,32,1
CPn-,M,Y,SFLA071,5/4/2007,5/4/2007,1603-17494,0,1
CLW-,F,Y,PLAZ071,5/6/2007,4/15/2008,1603-17496,345,1
CLW-,F,Y,PLAZ071,5/6/2007,4/15/2008,1603-17496,345,1
CfHW-,F,Y,PLAZ071,5/6/2007,4/12/2016,1603-17497,3264,1
CfHW-,F,Y,PLAZ071,5/6/2007,4/12/2016,1603-17497,3264,1
CfHW-,F,Y,PLAZ071,5/6/2007,4/12/2016,1603-17497,3264,1
CfHW-,F,Y,PLAZ071,5/6/2007,4/12/2016,1603-17497,3264,1
CfHW-,F,Y,PLAZ071,5/6/2007,4/12/2016,1603-17497,3264,1
CAn-,F,Y,PLAZ071,5/6/2007,5/6/2007,1603-17498,0,1
CFH-,M,Y,POLA072,5/7/2007,12/11/2007,1603-17500,218,1
CFH-,M,Y,POLA072,5/7/2007,12/11/2007,1603-17500,218,1
CLn-,F,Y,CACT071,5/11/2007,5/17/2007,1603-51109,6,1
CFn-,F,Y,CACT071,5/11/2007,5/12/2007,1603-51110,1,1
CGP-,M,Y,ANGL071,5/13/2007,8/17/2011,1603-51113,1557,1
CGP-,M,Y,ANGL071,5/13/2007,8/17/2011,1603-51113,1557,1
CGP-,M,Y,ANGL071,5/13/2007,8/17/2011,1603-51113,1557,1
CHn-,F,Y,ANGL071,5/13/2007,7/6/2007,1603-51114,54,1
CBn-,F,Y,PINE071,5/14/2007,5/14/2007,1603-51115,0,1
CPn-,F,Y,PINE071,5/14/2007,5/14/2007,1603-51116,0,1
COn-,M,Y,PINE071,5/14/2007,5/14/2007,1603-51117,0,1
CFP-,M,Y,SCRP072,5/15/2007,8/18/2008,1603-51118,461,2
CFP-,M,Y,SCRP072,5/15/2007,8/18/2008,1603-51118,461,2
CAn-,F,Y,SCRP072,5/15/2007,6/13/2007,1603-51119,29,2
CWn-,M,Y,COPS073,5/16/2007,6/13/2007,1603-51120,28,1
CRO-,M,Y,COPS073,5/16/2007,3/15/2009,1603-51121,669,1
CRO-,M,Y,COPS073,5/16/2007,3/15/2009,1603-51121,669,1
CWL-,M,Y,SCUT072,5/16/2007,10/16/2007,1603-51128,153,1
CWL-,M,Y,SCUT072,5/16/2007,10/16/2007,1603-51128,153,1
CRL-,M,Y,SCUT072,5/16/2007,3/13/2008,1603-51129,302,1
CRL-,M,Y,SCUT072,5/16/2007,3/13/2008,1603-51129,302,1
CGn-,F,Y,SCUT072,5/16/2007,7/17/2007,1603-51130,62,1
CAO-,M,Y,SHIC072,5/20/2007,6/11/2014,1603-51131,2579,2
CAO-,M,Y,SHIC072,5/20/2007,6/11/2014,1603-51131,2579,2
CAO-,M,Y,SHIC072,5/20/2007,6/11/2014,1603-51131,2579,2
CFO-,F,Y,SHIC072,5/20/2007,4/1/2013,1603-51132,2143,2
CFO-,F,Y,SHIC072,5/20/2007,4/1/2013,1603-51132,2143,2
CFO-,F,Y,SHIC072,5/20/2007,4/1/2013,1603-51132,2143,2
CHn-,F,Y,JERE073,5/22/2007,6/27/2007,1603-51133,36,1
CBn-,F,Y,JERE073,5/22/2007,5/30/2007,1603-51134,8,1
CGH-,F,Y,REED072,5/25/2007,8/18/2008,1603-51141,451,2
CGH-,F,Y,REED072,5/25/2007,8/18/2008,1603-51141,451,2
CHn-,F,Y,REED072,5/25/2007,5/25/2007,1603-51142,0,2
CBn-,F,Y,REED072,5/25/2007,6/8/2007,1603-51143,14,2
CPn-,F,Y,REED072,5/25/2007,5/25/2007,1603-51144,0,2
COA-,M,Y,ASPH074,6/3/2007,4/15/2008,1603-51145,317,3
COA-,M,Y,ASPH074,6/3/2007,4/15/2008,1603-51145,317,3
CLn-,M,Y,ASPH074,6/3/2007,6/4/2007,1603-51146,1,3
CWA-,M,Y,WSIX072,6/4/2007,6/16/2008,1603-51149,378,2
CWA-,M,Y,WSIX072,6/4/2007,6/16/2008,1603-51149,378,2
CRA-,F,Y,WSIX072,6/4/2007,8/22/2012,1603-51150,1906,2
CRA-,F,Y,WSIX072,6/4/2007,8/22/2012,1603-51150,1906,2
-CWG,M,Y,SLAK081,4/17/2008,10/15/2008,1603-51170,181,1
-CWG,M,Y,SLAK081,4/17/2008,10/15/2008,1603-51170,181,1
-CWY,M,Y,SLAK081,4/17/2008,8/13/2014,1603-51171,2309,1
-CWY,M,Y,SLAK081,4/17/2008,8/13/2014,1603-51171,2309,1
-CWY,M,Y,SLAK081,4/17/2008,8/13/2014,1603-51171,2309,1
-CWY,M,Y,SLAK081,4/17/2008,8/13/2014,1603-51171,2309,1
-CnB,M,Y,SLAK081,4/17/2008,5/8/2008,1603-51172,21,1
-CnP,F,Y,SLAK081,4/17/2008,4/19/2008,1603-51173,2,1
-CRY,F,Y,CHET081,4/17/2008,6/11/2009,1603-51174,420,1
-CRY,F,Y,CHET081,4/17/2008,6/11/2009,1603-51174,420,1
-CRY,F,Y,CHET081,4/17/2008,6/11/2009,1603-51174,420,1
-CnB,M,Y,CHET081,4/17/2008,4/17/2008,1603-51175,0,1
-CWO,M,Y,LARR081,4/20/2008,10/14/2009,1603-51178,542,1
-CWO,M,Y,LARR081,4/20/2008,10/14/2009,1603-51178,542,1
-CWO,M,Y,LARR081,4/20/2008,10/14/2009,1603-51178,542,1
-CWO,M,Y,LARR081,4/20/2008,10/14/2009,1603-51178,542,1
-CWL,M,Y,LARR081,4/20/2008,1/16/2013,1603-51179,1732,1
-CWL,M,Y,LARR081,4/20/2008,1/16/2013,1603-51179,1732,1
-CWL,M,Y,LARR081,4/20/2008,1/16/2013,1603-51179,1732,1
-CWL,M,Y,LARR081,4/20/2008,1/16/2013,1603-51179,1732,1
-CWL,M,Y,LARR081,4/20/2008,1/16/2013,1603-51179,1732,1
-CRL,M,Y,CRSM081,4/20/2008,3/15/2009,1603-51180,329,1
-CRL,M,Y,CRSM081,4/20/2008,3/15/2009,1603-51180,329,1
-CRL,M,Y,CRSM081,4/20/2008,3/15/2009,1603-51180,329,1
-CRH,M,Y,CRSM081,4/20/2008,8/22/2012,1603-51181,1585,1
-CRH,M,Y,CRSM081,4/20/2008,8/22/2012,1603-51181,1585,1
-CRA,M,Y,CRSM081,4/20/2008,10/16/2013,1603-51182,2005,1
-CRA,M,Y,CRSM081,4/20/2008,10/16/2013,1603-51182,2005,1
-CRA,M,Y,CRSM081,4/20/2008,10/16/2013,1603-51182,2005,1
-CRA,M,Y,CRSM081,4/20/2008,10/16/2013,1603-51182,2005,1
-CGW,M,Y,NSWL081,4/20/2008,8/18/2008,1603-51183,120,1
-CGW,M,Y,NSWL081,4/20/2008,8/18/2008,1603-51183,120,1
-CnR,M,Y,NSWL081,4/20/2008,4/29/2008,1603-51184,9,1
-CGG,F,Y,NSWL081,4/20/2008,12/16/2009,1603-51185,605,1
-CGG,F,Y,NSWL081,4/20/2008,12/16/2009,1603-51185,605,1
-CGG,F,Y,NSWL081,4/20/2008,12/16/2009,1603-51185,605,1
-CGG,F,Y,NSWL081,4/20/2008,12/16/2009,1603-51185,605,1
-CnY,M,Y,NSWL081,4/20/2008,4/29/2008,1603-51186,9,1
-CGB,M,Y,CHIK081,4/18/2008,4/12/2016,1603-51187,2916,1
-CGB,M,Y,CHIK081,4/18/2008,4/12/2016,1603-51187,2916,1
-CGB,M,Y,CHIK081,4/18/2008,4/12/2016,1603-51187,2916,1
-CGB,M,Y,CHIK081,4/18/2008,4/12/2016,1603-51187,2916,1
-CGB,M,Y,CHIK081,4/18/2008,4/12/2016,1603-51187,2916,1
-CWA,F,Y,WARY081,4/21/2008,7/18/2012,1603-51195,1549,1
-CWA,F,Y,WARY081,4/21/2008,7/18/2012,1603-51195,1549,1
-CWA,F,Y,WARY081,4/21/2008,7/18/2012,1603-51195,1549,1
-CGL,F,Y,SWSE081,4/22/2008,4/16/2013,1603-51196,1820,1
-CGL,F,Y,SWSE081,4/22/2008,4/16/2013,1603-51196,1820,1
-CGL,F,Y,SWSE081,4/22/2008,4/16/2013,1603-51196,1820,1
-CGL,F,Y,SWSE081,4/22/2008,4/16/2013,1603-51196,1820,1
-CnH,F,Y,SWSE081,4/22/2008,6/2/2008,1603-51197,41,1
-CnA,M,Y,PMPE081,4/23/2008,4/23/2008,1603-51198,0,1
-CnL,F,Y,ASPH081,4/23/2008,5/14/2008,1603-51199,21,1
-CBH,M,Y,ASPH081,4/23/2008,4/14/2009,1603-51200,356,1
-CBH,M,Y,ASPH081,4/23/2008,4/14/2009,1603-51200,356,1
-CBH,M,Y,ASPH081,4/23/2008,4/14/2009,1603-51200,356,1
-cna,M,Y,ASPH081,4/23/2008,5/14/2008,1603-51501,21,1
-CPW,M,Y,WSIX082,4/23/2008,7/11/2008,1603-51502,79,1
-CPW,M,Y,WSIX082,4/23/2008,7/11/2008,1603-51502,79,1
-CnB,M,Y,MERL081,4/22/2008,4/22/2008,1603-51511,0,1
-CnP,F,Y,MERL081,4/22/2008,5/5/2008,1603-51512,13,1
-CBO,F,Y,MERL081,4/22/2008,7/17/2009,1603-51513,451,1
-CBO,F,Y,MERL081,4/22/2008,7/17/2009,1603-51513,451,1
-CBO,F,Y,MERL081,4/22/2008,7/17/2009,1603-51513,451,1
-CPR,M,Y,WSIX082,4/23/2008,7/11/2008,1603-51514,79,1
-CPR,M,Y,WSIX082,4/23/2008,7/11/2008,1603-51514,79,1
-CPG,M,Y,WSIX082,4/23/2008,7/11/2008,1603-51515,79,1
-CPG,M,Y,WSIX082,4/23/2008,7/11/2008,1603-51515,79,1
-CnY,F,Y,SCAC081,4/24/2008,5/14/2008,1603-51516,20,1
-CPB,M,Y,SCAC081,4/24/2008,7/11/2008,1603-51517,78,1
-CPB,M,Y,SCAC081,4/24/2008,7/11/2008,1603-51517,78,1
-CPP,F,Y,SCAC081,4/24/2008,4/12/2016,1603-51518,2910,1
-CPP,F,Y,SCAC081,4/24/2008,4/12/2016,1603-51518,2910,1
-CPP,F,Y,SCAC081,4/24/2008,4/12/2016,1603-51518,2910,1
-CPP,F,Y,SCAC081,4/24/2008,4/12/2016,1603-51518,2910,1
-CPP,F,Y,SCAC081,4/24/2008,4/12/2016,1603-51518,2910,1
-CnO,F,Y,PLAZ081,4/23/2008,6/10/2008,1603-51519,48,1
-CPL,F,Y,PLAZ081,4/23/2008,1/20/2010,1603-51520,637,1
-CPL,F,Y,PLAZ081,4/23/2008,1/20/2010,1603-51520,637,1
-CPL,F,Y,PLAZ081,4/23/2008,1/20/2010,1603-51520,637,1
-CPL,F,Y,PLAZ081,4/23/2008,1/20/2010,1603-51520,637,1
-CPH,M,Y,PLAZ081,4/23/2008,4/11/2012,1603-51521,1449,1
-CPH,M,Y,PLAZ081,4/23/2008,4/11/2012,1603-51521,1449,1
-CPH,M,Y,PLAZ081,4/23/2008,4/11/2012,1603-51521,1449,1
-CPH,M,Y,PLAZ081,4/23/2008,4/11/2012,1603-51521,1449,1
-CYH,M,Y,PITA081,4/24/2008,7/17/2009,1603-51522,449,1
-CYH,M,Y,PITA081,4/24/2008,7/17/2009,1603-51522,449,1
-CYH,M,Y,PITA081,4/24/2008,7/17/2009,1603-51522,449,1
-CYA,F,Y,PITA081,4/24/2008,8/16/2010,1603-51523,844,1
-CYA,F,Y,PITA081,4/24/2008,8/16/2010,1603-51523,844,1
-CYA,F,Y,PITA081,4/24/2008,8/16/2010,1603-51523,844,1
-CYW,M,Y,SCUT081,4/25/2008,10/15/2008,1603-51524,173,1
-CYW,M,Y,SCUT081,4/25/2008,10/15/2008,1603-51524,173,1
-CYR,M,Y,SCUT081,4/25/2008,9/14/2011,1603-51525,1237,1
-CYR,M,Y,SCUT081,4/25/2008,9/14/2011,1603-51525,1237,1
-CYR,M,Y,SCUT081,4/25/2008,9/14/2011,1603-51525,1237,1
-CYR,M,Y,SCUT081,4/25/2008,9/14/2011,1603-51525,1237,1
-CYR,M,Y,SCUT081,4/25/2008,9/14/2011,1603-51525,1237,1
-COY,F,Y,CHOP081,4/26/2008,8/18/2008,1603-51532,114,1
-COY,F,Y,CHOP081,4/26/2008,8/18/2008,1603-51532,114,1
-COY,F,Y,CHOP081,4/26/2008,8/18/2008,1603-51532,114,1
-COP,M,Y,CHOP081,4/26/2008,3/15/2009,1603-51533,323,1
-COP,M,Y,CHOP081,4/26/2008,3/15/2009,1603-51533,323,1
-COP,M,Y,CHOP081,4/26/2008,3/15/2009,1603-51533,323,1
-COP,M,Y,CHOP081,4/26/2008,3/15/2009,1603-51533,323,1
-COB,F,Y,CHOP081,4/26/2008,7/11/2008,1603-51534,76,1
-COB,F,Y,CHOP081,4/26/2008,7/11/2008,1603-51534,76,1
-CWW,F,Y,SFLW081,4/27/2008,6/11/2009,1603-51539,410,1
-CWW,F,Y,SFLW081,4/27/2008,6/11/2009,1603-51539,410,1
-CWW,F,Y,SFLW081,4/27/2008,6/11/2009,1603-51539,410,1
-CWR,M,Y,SFLW081,4/27/2008,10/15/2008,1603-51540,171,1
-CWR,M,Y,SFLW081,4/27/2008,10/15/2008,1603-51540,171,1
-CHR,F,Y,MITA081,4/25/2008,9/16/2008,1603-51547,144,1
-CHR,F,Y,MITA081,4/25/2008,9/16/2008,1603-51547,144,1
-CHR,F,Y,MITA081,4/25/2008,9/16/2008,1603-51547,144,1
-CHG,F,Y,BOBB081,4/25/2008,7/11/2008,1603-51548,77,1
-CHG,F,Y,BOBB081,4/25/2008,7/11/2008,1603-51548,77,1
-CnL,F,Y,CRMB081,4/29/2008,5/14/2008,1603-51549,15,1
-CLH,F,Y,CRMB081,4/29/2008,8/16/2010,1603-51550,839,1
-CLH,F,Y,CRMB081,4/29/2008,8/16/2010,1603-51550,839,1
-cna,F,Y,CRMB081,4/29/2008,5/14/2008,1603-51551,15,1
-CHH,M,Y,GRVR081,4/28/2008,2/18/2010,1603-51557,661,1
-CHH,M,Y,GRVR081,4/28/2008,2/18/2010,1603-51557,661,1
-CnY,M,Y,SHIC081,4/29/2008,5/15/2008,1603-51561,16,1
-CAB,M,Y,SHIC081,4/29/2008,7/11/2008,1603-51562,73,1
-CAB,M,Y,SHIC081,4/29/2008,7/11/2008,1603-51562,73,1
-CnP,F,Y,SHIC081,4/29/2008,5/30/2008,1603-51563,31,1
-CAO,F,Y,SHIC081,4/29/2008,2/11/2009,1603-51564,288,1
-CAO,F,Y,SHIC081,4/29/2008,2/11/2009,1603-51564,288,1
-CAO,F,Y,SHIC081,4/29/2008,2/11/2009,1603-51564,288,1
-CAL,M,Y,BIGL082,4/30/2008,7/11/2008,1603-51565,72,1
-CAL,M,Y,BIGL082,4/30/2008,7/11/2008,1603-51565,72,1
-CAH,M,Y,BIGL082,4/30/2008,4/12/2016,1603-51566,2904,1
-CAH,M,Y,BIGL082,4/30/2008,4/12/2016,1603-51566,2904,1
-CAH,M,Y,BIGL082,4/30/2008,4/12/2016,1603-51566,2904,1
-CAH,M,Y,BIGL082,4/30/2008,4/12/2016,1603-51566,2904,1
-CAH,M,Y,BIGL082,4/30/2008,4/12/2016,1603-51566,2904,1
-CAH,M,Y,BIGL082,4/30/2008,4/12/2016,1603-51566,2904,1
-cna,F,Y,BIGL082,4/30/2008,5/14/2008,1603-51567,14,1
-CWB,F,Y,CATE081,4/29/2008,7/11/2008,1603-51568,73,1
-CWB,F,Y,CATE081,4/29/2008,7/11/2008,1603-51568,73,1
-CRP,F,Y,MOLY081,4/30/2008,8/18/2008,1603-51569,110,1
-CRP,F,Y,MOLY081,4/30/2008,8/18/2008,1603-51569,110,1
-CBW,M,Y,ANNI081,4/29/2008,10/13/2010,1603-51570,897,1
-CBW,M,Y,ANNI081,4/29/2008,10/13/2010,1603-51570,897,1
-CBW,M,Y,ANNI081,4/29/2008,10/13/2010,1603-51570,897,1
-CBR,F,Y,ANNI081,4/29/2008,4/12/2016,1603-51571,2905,1
-CBR,F,Y,ANNI081,4/29/2008,4/12/2016,1603-51571,2905,1
-CBR,F,Y,ANNI081,4/29/2008,4/12/2016,1603-51571,2905,1
-CBG,M,Y,ANNI081,4/29/2008,11/12/2008,1603-51572,197,1
-CBG,M,Y,ANNI081,4/29/2008,11/12/2008,1603-51572,197,1
-CnY,M,Y,ANNI081,4/29/2008,6/23/2008,1603-51573,55,1
-CRO,F,Y,MOLY081,4/30/2008,8/19/2009,1603-51574,476,1
-CRO,F,Y,MOLY081,4/30/2008,8/19/2009,1603-51574,476,1
-CRO,F,Y,MOLY081,4/30/2008,8/19/2009,1603-51574,476,1
-CRB,M,Y,MOLY081,4/30/2008,5/19/2010,1603-51575,749,1
-CRB,M,Y,MOLY081,4/30/2008,5/19/2010,1603-51575,749,1
-CRB,M,Y,MOLY081,4/30/2008,5/19/2010,1603-51575,749,1
-CHW,M,Y,RATL081,4/30/2008,7/11/2008,1603-51577,72,1
-CHW,M,Y,RATL081,4/30/2008,7/11/2008,1603-51577,72,1
-CYG,M,Y,COPS081,5/1/2008,9/14/2011,1603-51579,1231,1
-CYG,M,Y,COPS081,5/1/2008,9/14/2011,1603-51579,1231,1
-CYG,M,Y,COPS081,5/1/2008,9/14/2011,1603-51579,1231,1
-CYG,M,Y,COPS081,5/1/2008,9/14/2011,1603-51579,1231,1
-CYY,F,Y,COPS081,5/1/2008,4/14/2009,1603-51580,348,1
-CYY,F,Y,COPS081,5/1/2008,4/14/2009,1603-51580,348,1
-CYY,F,Y,COPS081,5/1/2008,4/14/2009,1603-51580,348,1
-CYY,F,Y,COPS081,5/1/2008,4/14/2009,1603-51580,348,1
-CnW,M,Y,HTOP082,5/3/2008,5/5/2008,1603-51585,2,2
-CGR,F,Y,HTOP082,5/3/2008,2/11/2009,1603-51586,284,2
-CGR,F,Y,HTOP082,5/3/2008,2/11/2009,1603-51586,284,2
-CGP,M,Y,HTOP082,5/3/2008,10/15/2008,1603-51587,165,2
-CGP,M,Y,HTOP082,5/3/2008,10/15/2008,1603-51587,165,2
-CGY,M,Y,HTOP082,5/3/2008,12/12/2012,1603-51588,1684,2
-CGY,M,Y,HTOP082,5/3/2008,12/12/2012,1603-51588,1684,2
-CGY,M,Y,HTOP082,5/3/2008,12/12/2012,1603-51588,1684,2
-CBL,M,Y,NXRD081,5/3/2008,6/16/2010,1603-51589,774,1
-CBL,M,Y,NXRD081,5/3/2008,6/16/2010,1603-51589,774,1
-CBL,M,Y,NXRD081,5/3/2008,6/16/2010,1603-51589,774,1
-CBL,M,Y,NXRD081,5/3/2008,6/16/2010,1603-51589,774,1
-CnP,F,Y,NXRD081,5/3/2008,5/16/2008,1603-51590,13,1
-CnO,F,Y,NXRD081,5/3/2008,6/25/2008,1603-51591,53,1
-CHL,M,Y,SFRR081,5/1/2008,11/18/2009,1603-51592,566,1
-CHL,M,Y,SFRR081,5/1/2008,11/18/2009,1603-51592,566,1
-CHL,M,Y,SFRR081,5/1/2008,11/18/2009,1603-51592,566,1
-CHA,F,Y,SFRR081,5/1/2008,1/20/2010,1603-51593,629,1
-CHA,F,Y,SFRR081,5/1/2008,1/20/2010,1603-51593,629,1
-CHA,F,Y,SFRR081,5/1/2008,1/20/2010,1603-51593,629,1
-CnA,F,Y,SFRR081,5/1/2008,5/7/2008,1603-51594,6,1
-CGH,M,Y,CTRN081,5/6/2008,7/11/2008,1603-51595,66,1
-CGH,M,Y,CTRN081,5/6/2008,7/11/2008,1603-51595,66,1
-CGA,F,Y,CTRN081,5/6/2008,7/11/2008,1603-51596,66,1
-CGA,F,Y,CTRN081,5/6/2008,7/11/2008,1603-51596,66,1
-CLW,F,Y,BNCH081,5/7/2008,7/17/2009,1603-51597,436,1
-CLW,F,Y,BNCH081,5/7/2008,7/17/2009,1603-51597,436,1
-CLR,M,Y,BNCH081,5/7/2008,10/13/2010,1603-51598,889,1
-CLR,M,Y,BNCH081,5/7/2008,10/13/2010,1603-51598,889,1
-CLG,M,Y,BNCH081,5/7/2008,3/15/2009,1603-51599,312,1
-CLG,M,Y,BNCH081,5/7/2008,3/15/2009,1603-51599,312,1
-CYL,F,Y,PINE082,5/7/2008,7/11/2008,1603-51600,65,2
-CYL,F,Y,PINE082,5/7/2008,7/11/2008,1603-51600,65,2
-CnB,M,Y,PINE082,5/7/2008,7/2/2008,1603-51701,56,2
-CYO,F,Y,PINE082,5/7/2008,7/11/2008,1603-51703,65,2
-CYO,F,Y,PINE082,5/7/2008,7/11/2008,1603-51703,65,2
-COL,M,Y,WCAC082,5/8/2008,12/16/2009,1603-51704,587,1
-COL,M,Y,WCAC082,5/8/2008,12/16/2009,1603-51704,587,1
-COL,M,Y,WCAC082,5/8/2008,12/16/2009,1603-51704,587,1
-COG,M,Y,WCAC082,5/8/2008,3/16/2011,1603-51705,1042,1
-COG,M,Y,WCAC082,5/8/2008,3/16/2011,1603-51705,1042,1
-COG,M,Y,WCAC082,5/8/2008,3/16/2011,1603-51705,1042,1
-CAW,F,Y,CRNB082,5/7/2008,7/6/2011,1603-51706,1155,2
-CAW,F,Y,CRNB082,5/7/2008,7/6/2011,1603-51706,1155,2
-CAW,F,Y,CRNB082,5/7/2008,7/6/2011,1603-51706,1155,2
-CAR,F,Y,CRNB082,5/7/2008,4/1/2013,1603-51707,1790,2
-CAR,F,Y,CRNB082,5/7/2008,4/1/2013,1603-51707,1790,2
-CAR,F,Y,CRNB082,5/7/2008,4/1/2013,1603-51707,1790,2
-CnG,F,Y,CRNB082,5/7/2008,5/21/2008,1603-51708,14,2
-CBY,M,Y,CLAS082,5/8/2008,4/12/2016,1603-51709,2896,1
-CBY,M,Y,CLAS082,5/8/2008,4/12/2016,1603-51709,2896,1
-CBY,M,Y,CLAS082,5/8/2008,4/12/2016,1603-51709,2896,1
-CBY,M,Y,CLAS082,5/8/2008,4/12/2016,1603-51709,2896,1
-CBB,F,Y,CLAS082,5/8/2008,11/12/2008,1603-51710,188,1
-CBB,F,Y,CLAS082,5/8/2008,11/12/2008,1603-51710,188,1
-CnP,M,Y,CLAS082,5/8/2008,5/8/2008,1603-51711,0,1
-CPO,M,Y,ANGL082,5/7/2008,9/16/2008,1603-51712,132,1
-CPO,M,Y,ANGL082,5/7/2008,9/16/2008,1603-51712,132,1
-CPO,M,Y,ANGL082,5/7/2008,9/16/2008,1603-51712,132,1
-CnL,M,Y,ANGL082,5/7/2008,5/9/2008,1603-51713,2,1
-CPA,F,Y,ANGL082,5/7/2008,7/11/2008,1603-51714,65,1
-CPA,F,Y,ANGL082,5/7/2008,7/11/2008,1603-51714,65,1
-CnW,M,Y,LOPZ081,5/8/2008,5/14/2008,1603-51715,6,1
-CAY,M,Y,LOPZ081,5/8/2008,9/16/2009,1603-51716,496,1
-CAY,M,Y,LOPZ081,5/8/2008,9/16/2009,1603-51716,496,1
-CAY,M,Y,LOPZ081,5/8/2008,9/16/2009,1603-51716,496,1
-CAG,F,Y,LOPZ081,5/8/2008,4/12/2016,1603-51717,2896,1
-CAG,F,Y,LOPZ081,5/8/2008,4/12/2016,1603-51717,2896,1
-CAG,F,Y,LOPZ081,5/8/2008,4/12/2016,1603-51717,2896,1
-CYP,M,Y,WCUL081,5/7/2008,8/18/2008,1603-51718,103,1
-CYP,M,Y,WCUL081,5/7/2008,8/18/2008,1603-51718,103,1
-CYP,M,Y,WCUL081,5/7/2008,8/18/2008,1603-51718,103,1
-CYB,M,Y,WCUL081,5/7/2008,9/16/2008,1603-51719,132,1
-CYB,M,Y,WCUL081,5/7/2008,9/16/2008,1603-51719,132,1
-CYB,M,Y,WCUL081,5/7/2008,9/16/2008,1603-51719,132,1
-CBP,F,Y,HEWT083,5/8/2008,4/12/2016,1603-51720,2896,2
-CBP,F,Y,HEWT083,5/8/2008,4/12/2016,1603-51720,2896,2
-CBP,F,Y,HEWT083,5/8/2008,4/12/2016,1603-51720,2896,2
-CBP,F,Y,HEWT083,5/8/2008,4/12/2016,1603-51720,2896,2
-CBP,F,Y,HEWT083,5/8/2008,4/12/2016,1603-51720,2896,2
-CBA,M,Y,HEWT083,5/8/2008,4/12/2016,1603-51721,2896,2
-CBA,M,Y,HEWT083,5/8/2008,4/12/2016,1603-51721,2896,2
